event_type,t_start,t_end,metric,value,severity
harmonic_emergence,4440,4533,S(t),2,medium
harmonic_emergence,4480,4573,S(t),1,low
harmonic_emergence,4490,4583,S(t),1,low
harmonic_emergence,4500,4593,S(t),2,medium
harmonic_emergence,4510,4603,S(t),1,low
harmonic_emergence,4520,4613,S(t),1,low
harmonic_emergence,4530,4623,S(t),1,low
harmonic_emergence,4540,4633,S(t),2,medium
harmonic_emergence,4580,4673,S(t),1,low
harmonic_emergence,4590,4683,S(t),1,low
harmonic_emergence,4600,4693,S(t),2,medium
harmonic_emergence,4610,4703,S(t),1,low
harmonic_emergence,4620,4713,S(t),1,low
harmonic_emergence,4630,4723,S(t),1,low
harmonic_emergence,4640,4733,S(t),2,medium
harmonic_emergence,4680,4773,S(t),1,low
harmonic_emergence,4690,4783,S(t),1,low
harmonic_emergence,4700,4793,S(t),2,medium
harmonic_emergence,4710,4803,S(t),1,low
harmonic_emergence,4720,4813,S(t),1,low
harmonic_emergence,4730,4823,S(t),1,low
harmonic_emergence,4740,4833,S(t),2,medium
harmonic_emergence,4780,4873,S(t),1,low
harmonic_emergence,4790,4883,S(t),1,low
harmonic_emergence,4800,4893,S(t),2,medium
harmonic_emergence,4810,4903,S(t),1,low
harmonic_emergence,4820,4913,S(t),1,low
harmonic_emergence,4830,4923,S(t),1,low
harmonic_emergence,4840,4933,S(t),2,medium
harmonic_emergence,4880,4973,S(t),1,low
harmonic_emergence,4890,4983,S(t),1,low
harmonic_emergence,4900,4993,S(t),2,medium
harmonic_emergence,4910,5003,S(t),1,low
harmonic_emergence,4920,5013,S(t),1,low
harmonic_emergence,4930,5023,S(t),1,low
harmonic_emergence,4940,5033,S(t),2,medium
harmonic_emergence,4980,5073,S(t),1,low
harmonic_emergence,4990,5083,S(t),1,low
harmonic_emergence,5000,5093,S(t),2,medium
harmonic_emergence,5010,5103,S(t),1,low
harmonic_emergence,5020,5113,S(t),1,low
harmonic_emergence,5030,5123,S(t),1,low
harmonic_emergence,5040,5133,S(t),2,medium
harmonic_emergence,5080,5173,S(t),1,low
harmonic_emergence,5090,5183,S(t),1,low
harmonic_emergence,5100,5193,S(t),2,medium
harmonic_emergence,5110,5203,S(t),1,low
harmonic_emergence,5120,5213,S(t),1,low
harmonic_emergence,5130,5223,S(t),1,low
harmonic_emergence,5140,5233,S(t),2,medium
harmonic_emergence,5180,5273,S(t),1,low
harmonic_emergence,5190,5283,S(t),1,low
harmonic_emergence,5200,5293,S(t),2,medium
harmonic_emergence,5210,5303,S(t),1,low
harmonic_emergence,5220,5313,S(t),1,low
harmonic_emergence,5230,5323,S(t),1,low
harmonic_emergence,5240,5333,S(t),2,medium
harmonic_emergence,5280,5373,S(t),1,low
harmonic_emergence,5290,5383,S(t),1,low
harmonic_emergence,5300,5393,S(t),2,medium
harmonic_emergence,5310,5403,S(t),1,low
harmonic_emergence,5320,5413,S(t),1,low
harmonic_emergence,5330,5423,S(t),1,low
harmonic_emergence,5340,5433,S(t),2,medium
harmonic_emergence,5380,5473,S(t),1,low
harmonic_emergence,5390,5483,S(t),1,low
harmonic_emergence,5400,5493,S(t),2,medium
harmonic_emergence,5410,5503,S(t),1,low
harmonic_emergence,5420,5513,S(t),1,low
harmonic_emergence,5430,5523,S(t),1,low
harmonic_emergence,5440,5533,S(t),2,medium
harmonic_emergence,5480,5573,S(t),1,low
harmonic_emergence,5490,5583,S(t),1,low
harmonic_emergence,5500,5593,S(t),2,medium
harmonic_emergence,5510,5603,S(t),1,low
harmonic_emergence,5520,5613,S(t),1,low
harmonic_emergence,5530,5623,S(t),1,low
harmonic_emergence,5540,5633,S(t),2,medium
harmonic_emergence,5580,5673,S(t),1,low
harmonic_emergence,5590,5683,S(t),1,low
harmonic_emergence,5600,5693,S(t),2,medium
harmonic_emergence,5610,5703,S(t),1,low
harmonic_emergence,5620,5713,S(t),1,low
harmonic_emergence,5630,5723,S(t),1,low
harmonic_emergence,5640,5733,S(t),2,medium
harmonic_emergence,5680,5773,S(t),1,low
harmonic_emergence,5690,5783,S(t),1,low
harmonic_emergence,5700,5793,S(t),2,medium
harmonic_emergence,5710,5803,S(t),1,low
harmonic_emergence,5720,5813,S(t),1,low
harmonic_emergence,5730,5823,S(t),1,low
harmonic_emergence,5740,5833,S(t),2,medium
harmonic_emergence,5780,5873,S(t),1,low
harmonic_emergence,5790,5883,S(t),1,low
harmonic_emergence,5800,5893,S(t),2,medium
harmonic_emergence,5810,5903,S(t),1,low
harmonic_emergence,5820,5913,S(t),1,low
harmonic_emergence,5830,5923,S(t),1,low
harmonic_emergence,5840,5933,S(t),2,medium
harmonic_emergence,5880,5973,S(t),1,low
harmonic_emergence,5890,5983,S(t),1,low
harmonic_emergence,5900,5993,S(t),2,medium
harmonic_emergence,5910,6003,S(t),1,low
harmonic_emergence,5920,6013,S(t),1,low
harmonic_emergence,5930,6023,S(t),1,low
harmonic_emergence,5940,6033,S(t),2,medium
harmonic_emergence,5980,6073,S(t),1,low
harmonic_emergence,5990,6083,S(t),1,low
harmonic_emergence,6000,6093,S(t),2,medium
harmonic_emergence,6010,6103,S(t),1,low
harmonic_emergence,6020,6113,S(t),1,low
harmonic_emergence,6030,6123,S(t),1,low
harmonic_emergence,6040,6133,S(t),2,medium
harmonic_emergence,6080,6173,S(t),1,low
harmonic_emergence,6090,6183,S(t),1,low
harmonic_emergence,6100,6193,S(t),2,medium
harmonic_emergence,6110,6203,S(t),1,low
harmonic_emergence,6120,6213,S(t),1,low
harmonic_emergence,6130,6223,S(t),1,low
harmonic_emergence,6140,6233,S(t),2,medium
harmonic_emergence,6180,6273,S(t),1,low
harmonic_emergence,6190,6283,S(t),1,low
harmonic_emergence,6200,6293,S(t),2,medium
harmonic_emergence,6210,6303,S(t),1,low
harmonic_emergence,6220,6313,S(t),1,low
harmonic_emergence,6230,6323,S(t),1,low
harmonic_emergence,6240,6333,S(t),2,medium
harmonic_emergence,6280,6373,S(t),1,low
harmonic_emergence,6290,6383,S(t),1,low
harmonic_emergence,6300,6393,S(t),2,medium
harmonic_emergence,6310,6403,S(t),1,low
harmonic_emergence,6320,6413,S(t),1,low
harmonic_emergence,6330,6423,S(t),1,low
harmonic_emergence,6340,6433,S(t),2,medium
harmonic_emergence,6380,6473,S(t),1,low
harmonic_emergence,6390,6483,S(t),1,low
harmonic_emergence,6400,6493,S(t),2,medium
harmonic_emergence,6410,6503,S(t),1,low
harmonic_emergence,6420,6513,S(t),1,low
harmonic_emergence,6430,6523,S(t),1,low
harmonic_emergence,6440,6533,S(t),2,medium
harmonic_emergence,6480,6573,S(t),1,low
harmonic_emergence,6490,6583,S(t),1,low
harmonic_emergence,6500,6593,S(t),2,medium
harmonic_emergence,6510,6603,S(t),1,low
harmonic_emergence,6520,6613,S(t),1,low
harmonic_emergence,6530,6623,S(t),1,low
harmonic_emergence,6540,6633,S(t),2,medium
harmonic_emergence,6580,6673,S(t),1,low
harmonic_emergence,6590,6683,S(t),1,low
harmonic_emergence,6600,6693,S(t),2,medium
harmonic_emergence,6610,6703,S(t),1,low
harmonic_emergence,6620,6713,S(t),1,low
harmonic_emergence,6630,6723,S(t),1,low
harmonic_emergence,6640,6733,S(t),2,medium
harmonic_emergence,6680,6773,S(t),1,low
harmonic_emergence,6690,6783,S(t),1,low
harmonic_emergence,6700,6793,S(t),2,medium
harmonic_emergence,6710,6803,S(t),1,low
harmonic_emergence,6720,6813,S(t),1,low
harmonic_emergence,6730,6823,S(t),1,low
harmonic_emergence,6740,6833,S(t),2,medium
harmonic_emergence,6780,6873,S(t),1,low
harmonic_emergence,6790,6883,S(t),1,low
harmonic_emergence,6800,6893,S(t),2,medium
harmonic_emergence,6810,6903,S(t),1,low
harmonic_emergence,6820,6913,S(t),1,low
harmonic_emergence,6830,6923,S(t),1,low
harmonic_emergence,6840,6933,S(t),2,medium
harmonic_emergence,6880,6973,S(t),1,low
harmonic_emergence,6890,6983,S(t),1,low
harmonic_emergence,6900,6993,S(t),2,medium
harmonic_emergence,6910,7003,S(t),1,low
harmonic_emergence,6920,7013,S(t),1,low
harmonic_emergence,6930,7023,S(t),1,low
harmonic_emergence,6940,7033,S(t),2,medium
harmonic_emergence,6980,7073,S(t),1,low
harmonic_emergence,6990,7083,S(t),1,low
harmonic_emergence,7000,7093,S(t),2,medium
harmonic_emergence,7010,7103,S(t),1,low
harmonic_emergence,7020,7113,S(t),1,low
harmonic_emergence,7030,7123,S(t),1,low
harmonic_emergence,7040,7133,S(t),2,medium
harmonic_emergence,7080,7173,S(t),1,low
harmonic_emergence,7090,7183,S(t),1,low
harmonic_emergence,7100,7193,S(t),2,medium
harmonic_emergence,7110,7203,S(t),1,low
harmonic_emergence,7120,7213,S(t),1,low
harmonic_emergence,7130,7223,S(t),1,low
harmonic_emergence,7140,7233,S(t),2,medium
harmonic_emergence,7180,7273,S(t),1,low
harmonic_emergence,7190,7283,S(t),1,low
harmonic_emergence,7200,7293,S(t),2,medium
harmonic_emergence,7210,7303,S(t),1,low
harmonic_emergence,7220,7313,S(t),1,low
harmonic_emergence,7230,7323,S(t),1,low
harmonic_emergence,7240,7333,S(t),2,medium
harmonic_emergence,7280,7373,S(t),1,low
harmonic_emergence,7290,7383,S(t),1,low
harmonic_emergence,7300,7393,S(t),2,medium
harmonic_emergence,7310,7403,S(t),1,low
harmonic_emergence,7320,7413,S(t),1,low
harmonic_emergence,7330,7423,S(t),1,low
harmonic_emergence,7340,7433,S(t),2,medium
harmonic_emergence,7380,7473,S(t),1,low
harmonic_emergence,7390,7483,S(t),1,low
harmonic_emergence,7400,7493,S(t),2,medium
harmonic_emergence,7410,7503,S(t),1,low
harmonic_emergence,7420,7513,S(t),1,low
harmonic_emergence,7430,7523,S(t),1,low
harmonic_emergence,7440,7533,S(t),2,medium
harmonic_emergence,7480,7573,S(t),1,low
harmonic_emergence,7490,7583,S(t),1,low
harmonic_emergence,7500,7593,S(t),2,medium
harmonic_emergence,7510,7603,S(t),1,low
harmonic_emergence,7520,7613,S(t),1,low
harmonic_emergence,7530,7623,S(t),1,low
harmonic_emergence,7540,7633,S(t),2,medium
harmonic_emergence,7580,7673,S(t),1,low
harmonic_emergence,7590,7683,S(t),1,low
harmonic_emergence,7600,7693,S(t),2,medium
harmonic_emergence,7610,7703,S(t),1,low
harmonic_emergence,7620,7713,S(t),1,low
harmonic_emergence,7630,7723,S(t),1,low
harmonic_emergence,7640,7733,S(t),2,medium
harmonic_emergence,7680,7773,S(t),1,low
harmonic_emergence,7690,7783,S(t),1,low
harmonic_emergence,7700,7793,S(t),2,medium
harmonic_emergence,7710,7803,S(t),1,low
harmonic_emergence,7720,7813,S(t),1,low
harmonic_emergence,7730,7823,S(t),1,low
harmonic_emergence,7740,7833,S(t),2,medium
harmonic_emergence,7780,7873,S(t),1,low
harmonic_emergence,7790,7883,S(t),1,low
harmonic_emergence,7800,7893,S(t),2,medium
harmonic_emergence,7810,7903,S(t),1,low
harmonic_emergence,7820,7913,S(t),1,low
harmonic_emergence,7830,7923,S(t),1,low
harmonic_emergence,7840,7933,S(t),2,medium
harmonic_emergence,7880,7973,S(t),1,low
harmonic_emergence,7890,7983,S(t),1,low
harmonic_emergence,7900,7993,S(t),2,medium
harmonic_emergence,7910,8003,S(t),1,low
harmonic_emergence,7920,8013,S(t),1,low
harmonic_emergence,7930,8023,S(t),1,low
harmonic_emergence,7940,8033,S(t),2,medium
harmonic_emergence,7980,8073,S(t),1,low
harmonic_emergence,7990,8083,S(t),1,low
harmonic_emergence,8000,8093,S(t),2,medium
harmonic_emergence,8010,8103,S(t),1,low
harmonic_emergence,8020,8113,S(t),1,low
harmonic_emergence,8030,8123,S(t),1,low
harmonic_emergence,8040,8133,S(t),2,medium
harmonic_emergence,8080,8173,S(t),1,low
harmonic_emergence,8090,8183,S(t),1,low
harmonic_emergence,8100,8193,S(t),2,medium
harmonic_emergence,8110,8203,S(t),1,low
harmonic_emergence,8120,8213,S(t),1,low
harmonic_emergence,8130,8223,S(t),1,low
harmonic_emergence,8140,8233,S(t),2,medium
harmonic_emergence,8180,8273,S(t),1,low
harmonic_emergence,8190,8283,S(t),1,low
harmonic_emergence,8200,8293,S(t),2,medium
harmonic_emergence,8210,8303,S(t),1,low
harmonic_emergence,8220,8313,S(t),1,low
harmonic_emergence,8230,8323,S(t),1,low
harmonic_emergence,8240,8333,S(t),2,medium
harmonic_emergence,8280,8373,S(t),1,low
harmonic_emergence,8290,8383,S(t),1,low
harmonic_emergence,8300,8393,S(t),2,medium
harmonic_emergence,8310,8403,S(t),1,low
harmonic_emergence,8320,8413,S(t),1,low
harmonic_emergence,8330,8423,S(t),1,low
harmonic_emergence,8340,8433,S(t),2,medium
harmonic_emergence,8380,8473,S(t),1,low
harmonic_emergence,8390,8483,S(t),1,low
harmonic_emergence,8400,8493,S(t),2,medium
harmonic_emergence,8410,8503,S(t),1,low
harmonic_emergence,8420,8513,S(t),1,low
harmonic_emergence,8430,8523,S(t),1,low
harmonic_emergence,8440,8533,S(t),2,medium
harmonic_emergence,8480,8573,S(t),1,low
harmonic_emergence,8490,8583,S(t),1,low
harmonic_emergence,8500,8593,S(t),2,medium
harmonic_emergence,8510,8603,S(t),1,low
harmonic_emergence,8520,8613,S(t),1,low
harmonic_emergence,8530,8623,S(t),1,low
harmonic_emergence,8540,8633,S(t),2,medium
harmonic_emergence,8580,8673,S(t),1,low
harmonic_emergence,8590,8683,S(t),1,low
harmonic_emergence,8600,8693,S(t),2,medium
harmonic_emergence,8610,8703,S(t),1,low
harmonic_emergence,8620,8713,S(t),1,low
harmonic_emergence,8630,8723,S(t),1,low
harmonic_emergence,8640,8733,S(t),2,medium
harmonic_emergence,8680,8773,S(t),1,low
harmonic_emergence,8690,8783,S(t),1,low
harmonic_emergence,8700,8793,S(t),2,medium
harmonic_emergence,8710,8803,S(t),1,low
harmonic_emergence,8720,8813,S(t),1,low
harmonic_emergence,8730,8823,S(t),1,low
harmonic_emergence,8740,8833,S(t),2,medium
harmonic_emergence,8780,8873,S(t),1,low
harmonic_emergence,8790,8883,S(t),1,low
harmonic_emergence,8800,8893,S(t),2,medium
harmonic_emergence,8810,8903,S(t),1,low
harmonic_emergence,8820,8913,S(t),1,low
harmonic_emergence,8830,8923,S(t),1,low
harmonic_emergence,8840,8933,S(t),2,medium
harmonic_emergence,8880,8973,S(t),1,low
harmonic_emergence,8890,8983,S(t),1,low
harmonic_emergence,8900,8993,S(t),2,medium
harmonic_emergence,8910,9003,S(t),1,low
harmonic_emergence,8920,9013,S(t),1,low
harmonic_emergence,8930,9023,S(t),1,low
harmonic_emergence,8940,9033,S(t),2,medium
harmonic_emergence,8980,9073,S(t),1,low
harmonic_emergence,8990,9083,S(t),1,low
harmonic_emergence,9000,9093,S(t),2,medium
harmonic_emergence,9010,9103,S(t),1,low
harmonic_emergence,9020,9113,S(t),1,low
harmonic_emergence,9030,9123,S(t),1,low
harmonic_emergence,9040,9133,S(t),2,medium
harmonic_emergence,9080,9173,S(t),1,low
harmonic_emergence,9090,9183,S(t),1,low
harmonic_emergence,9100,9193,S(t),2,medium
harmonic_emergence,9110,9203,S(t),1,low
harmonic_emergence,9120,9213,S(t),1,low
harmonic_emergence,9130,9223,S(t),1,low
harmonic_emergence,9140,9233,S(t),2,medium
harmonic_emergence,9180,9273,S(t),1,low
harmonic_emergence,9190,9283,S(t),1,low
harmonic_emergence,9200,9293,S(t),2,medium
harmonic_emergence,9210,9303,S(t),1,low
harmonic_emergence,9220,9313,S(t),1,low
harmonic_emergence,9230,9323,S(t),1,low
harmonic_emergence,9240,9333,S(t),2,medium
harmonic_emergence,9280,9373,S(t),1,low
harmonic_emergence,9290,9383,S(t),1,low
harmonic_emergence,9300,9393,S(t),2,medium
harmonic_emergence,9310,9403,S(t),1,low
harmonic_emergence,9320,9413,S(t),1,low
harmonic_emergence,9330,9423,S(t),1,low
harmonic_emergence,9340,9433,S(t),2,medium
harmonic_emergence,9380,9473,S(t),1,low
harmonic_emergence,9390,9483,S(t),1,low
harmonic_emergence,9400,9493,S(t),2,medium
harmonic_emergence,9410,9503,S(t),1,low
harmonic_emergence,9420,9513,S(t),1,low
harmonic_emergence,9430,9523,S(t),1,low
harmonic_emergence,9440,9533,S(t),2,medium
harmonic_emergence,9480,9573,S(t),1,low
harmonic_emergence,9490,9583,S(t),1,low
harmonic_emergence,9500,9593,S(t),2,medium
harmonic_emergence,9510,9603,S(t),1,low
harmonic_emergence,9520,9613,S(t),1,low
harmonic_emergence,9530,9623,S(t),1,low
harmonic_emergence,9540,9633,S(t),2,medium
harmonic_emergence,9580,9673,S(t),1,low
harmonic_emergence,9590,9683,S(t),1,low
harmonic_emergence,9600,9693,S(t),2,medium
harmonic_emergence,9610,9703,S(t),1,low
harmonic_emergence,9620,9713,S(t),1,low
harmonic_emergence,9630,9723,S(t),1,low
harmonic_emergence,9640,9733,S(t),2,medium
harmonic_emergence,9680,9773,S(t),1,low
harmonic_emergence,9690,9783,S(t),1,low
harmonic_emergence,9700,9793,S(t),2,medium
harmonic_emergence,9710,9803,S(t),1,low
harmonic_emergence,9720,9813,S(t),1,low
harmonic_emergence,9730,9823,S(t),1,low
harmonic_emergence,9740,9833,S(t),2,medium
harmonic_emergence,9780,9873,S(t),1,low
harmonic_emergence,9790,9883,S(t),1,low
harmonic_emergence,9800,9893,S(t),2,medium
harmonic_emergence,9810,9903,S(t),1,low
harmonic_emergence,9820,9913,S(t),1,low
harmonic_emergence,9830,9923,S(t),1,low
harmonic_emergence,9840,9933,S(t),2,medium
harmonic_emergence,9880,9973,S(t),1,low
harmonic_emergence,9890,9983,S(t),1,low
harmonic_emergence,9900,9993,S(t),2,medium
phase_cycle,1,9,S(t),8,low
phase_cycle,40,63,S(t),23,medium
phase_cycle,99,107,S(t),8,low
phase_cycle,101,109,S(t),8,low
phase_cycle,140,163,S(t),23,medium
phase_cycle,199,207,S(t),8,low
phase_cycle,201,209,S(t),8,low
phase_cycle,240,263,S(t),23,medium
phase_cycle,299,307,S(t),8,low
phase_cycle,301,309,S(t),8,low
phase_cycle,340,363,S(t),23,medium
phase_cycle,399,407,S(t),8,low
phase_cycle,401,409,S(t),8,low
phase_cycle,440,463,S(t),23,medium
phase_cycle,499,507,S(t),8,low
phase_cycle,501,509,S(t),8,low
phase_cycle,540,563,S(t),23,medium
phase_cycle,599,607,S(t),8,low
phase_cycle,601,609,S(t),8,low
phase_cycle,640,663,S(t),23,medium
phase_cycle,699,707,S(t),8,low
phase_cycle,701,709,S(t),8,low
phase_cycle,740,763,S(t),23,medium
phase_cycle,799,807,S(t),8,low
phase_cycle,801,809,S(t),8,low
phase_cycle,840,863,S(t),23,medium
phase_cycle,899,907,S(t),8,low
phase_cycle,901,909,S(t),8,low
phase_cycle,940,963,S(t),23,medium
phase_cycle,999,1007,S(t),8,low
phase_cycle,1001,1009,S(t),8,low
phase_cycle,1040,1063,S(t),23,medium
phase_cycle,1099,1107,S(t),8,low
phase_cycle,1101,1109,S(t),8,low
phase_cycle,1140,1163,S(t),23,medium
phase_cycle,1199,1207,S(t),8,low
phase_cycle,1201,1209,S(t),8,low
phase_cycle,1240,1263,S(t),23,medium
phase_cycle,1299,1307,S(t),8,low
phase_cycle,1301,1309,S(t),8,low
phase_cycle,1340,1363,S(t),23,medium
phase_cycle,1399,1407,S(t),8,low
phase_cycle,1401,1409,S(t),8,low
phase_cycle,1440,1463,S(t),23,medium
phase_cycle,1499,1507,S(t),8,low
phase_cycle,1501,1509,S(t),8,low
phase_cycle,1540,1563,S(t),23,medium
phase_cycle,1599,1607,S(t),8,low
phase_cycle,1601,1609,S(t),8,low
phase_cycle,1640,1663,S(t),23,medium
phase_cycle,1699,1707,S(t),8,low
phase_cycle,1701,1709,S(t),8,low
phase_cycle,1740,1763,S(t),23,medium
phase_cycle,1799,1807,S(t),8,low
phase_cycle,1801,1809,S(t),8,low
phase_cycle,1840,1863,S(t),23,medium
phase_cycle,1899,1907,S(t),8,low
phase_cycle,1901,1909,S(t),8,low
phase_cycle,1940,1963,S(t),23,medium
phase_cycle,1999,2007,S(t),8,low
phase_cycle,2001,2009,S(t),8,low
phase_cycle,2040,2063,S(t),23,medium
phase_cycle,2099,2107,S(t),8,low
phase_cycle,2101,2109,S(t),8,low
phase_cycle,2140,2163,S(t),23,medium
phase_cycle,2199,2207,S(t),8,low
phase_cycle,2201,2209,S(t),8,low
phase_cycle,2240,2263,S(t),23,medium
phase_cycle,2299,2307,S(t),8,low
phase_cycle,2301,2309,S(t),8,low
phase_cycle,2340,2363,S(t),23,medium
phase_cycle,2399,2407,S(t),8,low
phase_cycle,2401,2409,S(t),8,low
phase_cycle,2440,2463,S(t),23,medium
phase_cycle,2499,2507,S(t),8,low
phase_cycle,2501,2509,S(t),8,low
phase_cycle,2540,2563,S(t),23,medium
phase_cycle,2599,2607,S(t),8,low
phase_cycle,2601,2609,S(t),8,low
phase_cycle,2640,2663,S(t),23,medium
phase_cycle,2699,2707,S(t),8,low
phase_cycle,2701,2709,S(t),8,low
phase_cycle,2740,2763,S(t),23,medium
phase_cycle,2799,2807,S(t),8,low
phase_cycle,2801,2809,S(t),8,low
phase_cycle,2840,2863,S(t),23,medium
phase_cycle,2899,2907,S(t),8,low
phase_cycle,2901,2909,S(t),8,low
phase_cycle,2940,2963,S(t),23,medium
phase_cycle,2999,3007,S(t),8,low
phase_cycle,3001,3009,S(t),8,low
phase_cycle,3040,3063,S(t),23,medium
phase_cycle,3099,3107,S(t),8,low
phase_cycle,3101,3109,S(t),8,low
phase_cycle,3140,3163,S(t),23,medium
phase_cycle,3199,3207,S(t),8,low
phase_cycle,3201,3209,S(t),8,low
phase_cycle,3240,3263,S(t),23,medium
phase_cycle,3299,3307,S(t),8,low
phase_cycle,3301,3309,S(t),8,low
phase_cycle,3340,3363,S(t),23,medium
phase_cycle,3399,3407,S(t),8,low
phase_cycle,3401,3409,S(t),8,low
phase_cycle,3440,3463,S(t),23,medium
phase_cycle,3499,3507,S(t),8,low
phase_cycle,3501,3509,S(t),8,low
phase_cycle,3540,3563,S(t),23,medium
phase_cycle,3599,3607,S(t),8,low
phase_cycle,3601,3609,S(t),8,low
phase_cycle,3640,3663,S(t),23,medium
phase_cycle,3699,3707,S(t),8,low
phase_cycle,3701,3709,S(t),8,low
phase_cycle,3740,3763,S(t),23,medium
phase_cycle,3799,3807,S(t),8,low
phase_cycle,3801,3809,S(t),8,low
phase_cycle,3840,3863,S(t),23,medium
phase_cycle,3899,3907,S(t),8,low
phase_cycle,3901,3909,S(t),8,low
phase_cycle,3940,3963,S(t),23,medium
phase_cycle,3999,4007,S(t),8,low
phase_cycle,4001,4009,S(t),8,low
phase_cycle,4040,4063,S(t),23,medium
phase_cycle,4099,4107,S(t),8,low
phase_cycle,4101,4109,S(t),8,low
phase_cycle,4140,4163,S(t),23,medium
phase_cycle,4199,4207,S(t),8,low
phase_cycle,4201,4209,S(t),8,low
phase_cycle,4240,4263,S(t),23,medium
phase_cycle,4299,4307,S(t),8,low
phase_cycle,4301,4309,S(t),8,low
phase_cycle,4340,4363,S(t),23,medium
phase_cycle,4399,4407,S(t),8,low
phase_cycle,4401,4409,S(t),8,low
phase_cycle,4440,4463,S(t),23,medium
phase_cycle,4499,4507,S(t),8,low
phase_cycle,4501,4509,S(t),8,low
phase_cycle,4540,4563,S(t),23,medium
phase_cycle,4599,4607,S(t),8,low
phase_cycle,4601,4609,S(t),8,low
phase_cycle,4640,4663,S(t),23,medium
phase_cycle,4699,4707,S(t),8,low
phase_cycle,4701,4709,S(t),8,low
phase_cycle,4740,4763,S(t),23,medium
phase_cycle,4799,4807,S(t),8,low
phase_cycle,4801,4809,S(t),8,low
phase_cycle,4840,4863,S(t),23,medium
phase_cycle,4899,4907,S(t),8,low
phase_cycle,4901,4909,S(t),8,low
phase_cycle,4940,4963,S(t),23,medium
phase_cycle,4999,5007,S(t),8,low
phase_cycle,5001,5009,S(t),8,low
phase_cycle,5040,5063,S(t),23,medium
phase_cycle,5099,5107,S(t),8,low
phase_cycle,5101,5109,S(t),8,low
phase_cycle,5140,5163,S(t),23,medium
phase_cycle,5199,5207,S(t),8,low
phase_cycle,5201,5209,S(t),8,low
phase_cycle,5240,5263,S(t),23,medium
phase_cycle,5299,5307,S(t),8,low
phase_cycle,5301,5309,S(t),8,low
phase_cycle,5340,5363,S(t),23,medium
phase_cycle,5399,5407,S(t),8,low
phase_cycle,5401,5409,S(t),8,low
phase_cycle,5440,5463,S(t),23,medium
phase_cycle,5499,5507,S(t),8,low
phase_cycle,5501,5509,S(t),8,low
phase_cycle,5540,5563,S(t),23,medium
phase_cycle,5599,5607,S(t),8,low
phase_cycle,5601,5609,S(t),8,low
phase_cycle,5640,5663,S(t),23,medium
phase_cycle,5699,5707,S(t),8,low
phase_cycle,5701,5709,S(t),8,low
phase_cycle,5740,5763,S(t),23,medium
phase_cycle,5799,5807,S(t),8,low
phase_cycle,5801,5809,S(t),8,low
phase_cycle,5840,5863,S(t),23,medium
phase_cycle,5899,5907,S(t),8,low
phase_cycle,5901,5909,S(t),8,low
phase_cycle,5940,5963,S(t),23,medium
phase_cycle,5999,6007,S(t),8,low
phase_cycle,6001,6009,S(t),8,low
phase_cycle,6040,6063,S(t),23,medium
phase_cycle,6099,6107,S(t),8,low
phase_cycle,6101,6109,S(t),8,low
phase_cycle,6140,6163,S(t),23,medium
phase_cycle,6199,6207,S(t),8,low
phase_cycle,6201,6209,S(t),8,low
phase_cycle,6240,6263,S(t),23,medium
phase_cycle,6299,6307,S(t),8,low
phase_cycle,6301,6309,S(t),8,low
phase_cycle,6340,6363,S(t),23,medium
phase_cycle,6399,6407,S(t),8,low
phase_cycle,6401,6409,S(t),8,low
phase_cycle,6440,6463,S(t),23,medium
phase_cycle,6499,6507,S(t),8,low
phase_cycle,6501,6509,S(t),8,low
phase_cycle,6540,6563,S(t),23,medium
phase_cycle,6599,6607,S(t),8,low
phase_cycle,6601,6609,S(t),8,low
phase_cycle,6640,6663,S(t),23,medium
phase_cycle,6699,6707,S(t),8,low
phase_cycle,6701,6709,S(t),8,low
phase_cycle,6740,6763,S(t),23,medium
phase_cycle,6799,6807,S(t),8,low
phase_cycle,6801,6809,S(t),8,low
phase_cycle,6840,6863,S(t),23,medium
phase_cycle,6899,6907,S(t),8,low
phase_cycle,6901,6909,S(t),8,low
phase_cycle,6940,6963,S(t),23,medium
phase_cycle,6999,7007,S(t),8,low
phase_cycle,7001,7009,S(t),8,low
phase_cycle,7040,7063,S(t),23,medium
phase_cycle,7099,7107,S(t),8,low
phase_cycle,7101,7109,S(t),8,low
phase_cycle,7140,7163,S(t),23,medium
phase_cycle,7199,7207,S(t),8,low
phase_cycle,7201,7209,S(t),8,low
phase_cycle,7240,7263,S(t),23,medium
phase_cycle,7299,7307,S(t),8,low
phase_cycle,7301,7309,S(t),8,low
phase_cycle,7340,7363,S(t),23,medium
phase_cycle,7399,7407,S(t),8,low
phase_cycle,7401,7409,S(t),8,low
phase_cycle,7440,7463,S(t),23,medium
phase_cycle,7499,7507,S(t),8,low
phase_cycle,7501,7509,S(t),8,low
phase_cycle,7540,7563,S(t),23,medium
phase_cycle,7599,7607,S(t),8,low
phase_cycle,7601,7609,S(t),8,low
phase_cycle,7640,7663,S(t),23,medium
phase_cycle,7699,7707,S(t),8,low
phase_cycle,7701,7709,S(t),8,low
phase_cycle,7740,7763,S(t),23,medium
phase_cycle,7799,7807,S(t),8,low
phase_cycle,7801,7809,S(t),8,low
phase_cycle,7840,7863,S(t),23,medium
phase_cycle,7899,7907,S(t),8,low
phase_cycle,7901,7909,S(t),8,low
phase_cycle,7940,7963,S(t),23,medium
phase_cycle,7999,8007,S(t),8,low
phase_cycle,8001,8009,S(t),8,low
